63,86,56,82,3,36,75,18,31,12,7,41,74,29,35,65,18,40,25,89,10,76,22,58,12,32,40,42,27,27,16,16,31,77,78,47,14,57,46,6,60,77,9,92,82,49,38,6,81,1,30,36,74,58,38,84,48,9,59,32,56,37,54,81,2,76,22,9,31,15,5,27,23,18,38,32,62,39,16,39,32,78,43,74,63,24,59,6,37,62,62,66,9,58,32,34,99,6,20,30
13,45,4,54,81,43,89,79,52,44,7,29,71,80,90,6,43,0,12,1,81,49,96,0,32,74,75,41,8,58,7,14,5,71,57,18,7,1,72,99,51,86,55,77,39,61,81,25,84,45,45,96,93,82,48,59,71,26,54,94,35,9,93,92,93,36,62,18,59,61,83,45,17,53,39,65,32,32,91,60,90,26,34,28,99,13,28,34,12,65,7,58,6,58,41,54,8,50,76,83
74,58,99,33,75,61,1,97,3,55,55,92,56,93,75,49,41,30,62,86,14,78,71,11,62,72,52,30,46,15,54,43,96,93,21,10,51,81,64,17,59,92,50,33,18,11,94,82,88,20,87,13,15,42,18,82,49,68,39,58,88,8,36,36,51,47,36,67,84,59,81,61,83,25,61,80,88,65,42,14,51,0,29,21,1,36,37,0,20,31,48,3,72,74,8,44,19,18,39,2
39,97,50,8,41,47,1,52,50,55,47,0,91,77,94,35,13,9,4,46,42,62,63,85,46,66,42,73,16,72,38,12,99,28,10,83,18,50,20,58,91,10,43,94,68,21,52,15,74,41,82,83,39,92,87,77,31,26,91,1,98,10,46,30,9,59,50,47,23,84,13,18,13,67,92,77,86,4,94,92,75,4,82,88,84,18,58,74,60,34,95,62,34,80,34,30,85,60,31,80
78,15,98,94,65,82,83,88,88,98,44,8,6,80,26,72,91,59,90,55,86,84,79,32,27,82,96,35,79,62,86,46,63,55,14,34,38,61,27,48,52,71,60,69,3,73,92,65,63,60,86,19,46,57,55,12,89,52,53,35,31,50,3,63,73,54,85,38,11,83,60,37,57,28,59,96,65,9,54,68,51,82,15,35,98,85,55,55,53,85,65,1,93,93,95,36,59,51,90,6
81,43,75,17,63,44,49,39,28,64,63,94,65,44,98,3,77,13,74,45,67,96,94,24,58,70,99,29,10,68,79,38,90,41,10,25,68,82,19,66,22,33,22,90,55,77,84,55,44,43,1,78,24,21,76,3,33,48,88,39,83,30,23,42,11,73,50,72,13,65,33,37,0,76,21,49,54,41,66,62,52,72,79,9,26,73,8,43,37,46,54,41,40,15,65,78,81,14,96,24
3,36,24,62,98,29,15,19,75,14,32,38,47,76,29,0,75,32,5,37,69,14,98,97,13,88,8,14,18,84,63,85,96,7,66,68,21,64,96,18,45,39,81,34,51,60,65,64,48,33,64,55,84,15,62,5,46,8,43,53,66,98,56,50,72,33,4,57,93,9,61,67,4,62,32,23,36,87,23,18,14,87,48,15,51,55,40,12,16,71,42,56,19,4,8,61,98,72,1,77
78,19,28,69,86,56,26,24,38,63,98,94,42,61,61,18,0,35,73,99,95,81,54,85,80,83,34,63,22,37,10,69,21,10,93,83,76,57,11,20,7,59,14,25,67,60,97,24,28,84,49,93,12,16,38,60,47,31,36,98,84,7,20,65,25,86,80,45,26,38,76,57,13,6,90,63,25,53,73,11,17,98,16,45,26,9,9,34,9,42,34,43,99,68,97,47,43,28,90,80
94,7,47,67,33,15,28,53,78,18,91,71,74,16,0,20,55,18,4,70,0,28,84,48,71,23,63,10,3,42,80,8,93,49,65,89,79,27,13,0,83,28,31,73,58,92,20,16,61,66,23,66,0,5,61,65,86,8,3,27,98,18,88,5,93,58,39,58,29,24,30,44,96,84,85,4,15,5,85,55,36,99,7,41,50,14,10,46,32,59,69,44,30,92,20,97,83,3,87,61
52,72,83,14,98,9,58,38,46,88,58,36,44,7,84,95,35,88,28,9,9,68,62,76,63,31,65,84,71,59,37,79,91,80,34,30,23,44,34,13,65,45,70,33,4,41,46,99,3,53,74,80,26,58,19,58,97,58,62,21,58,69,88,84,53,33,65,28,26,46,34,38,9,75,15,13,19,84,60,10,87,66,62,36,79,83,80,15,35,64,28,74,47,96,85,63,57,31,44,54
42,6,95,28,84,65,72,59,57,39,96,81,90,55,19,84,88,89,95,79,26,12,82,36,96,48,64,23,36,88,29,62,15,22,80,2,6,18,67,8,55,40,36,67,53,87,37,62,71,33,70,15,99,19,39,8,28,66,6,64,61,54,38,19,59,61,31,98,5,59,17,32,32,89,98,64,89,44,29,49,7,43,9,84,69,98,87,32,74,84,56,58,6,43,73,71,88,58,12,22
44,58,80,74,98,85,55,27,77,79,81,3,26,18,34,94,60,37,11,43,33,68,26,53,82,82,22,72,28,38,39,52,8,78,32,14,88,84,70,68,27,94,27,99,83,59,69,52,47,0,16,78,8,12,95,66,38,19,36,62,2,63,2,17,74,40,68,36,98,47,71,80,13,56,50,84,55,24,26,40,38,92,41,61,54,54,5,6,25,22,73,99,39,37,74,80,39,69,14,28
98,26,74,51,70,32,79,65,30,63,78,60,42,17,28,59,57,48,17,59,22,2,89,75,38,4,1,68,1,12,92,16,43,79,44,82,27,0,90,80,50,46,1,72,38,66,52,9,11,66,75,89,78,69,60,65,58,54,84,56,24,83,5,59,14,78,3,42,17,53,61,23,86,93,29,61,89,17,31,44,41,26,67,43,72,83,39,90,26,15,98,47,21,84,93,79,96,63,30,25
38,57,62,96,18,99,78,41,39,51,95,36,78,38,39,12,9,25,57,11,89,43,47,18,69,44,10,25,68,89,55,34,70,52,11,80,15,73,41,0,83,95,44,9,91,5,2,12,96,53,79,13,42,43,78,55,86,67,93,37,41,42,93,83,3,10,53,94,63,47,33,67,77,86,0,2,33,47,58,33,78,33,34,76,23,96,39,66,66,80,86,18,85,5,82,96,23,47,87,50
20,72,6,60,63,85,79,3,80,53,54,70,33,71,6,82,20,17,77,25,84,66,20,53,93,45,42,79,12,60,99,53,59,96,80,83,88,83,65,48,52,71,9,66,83,72,44,45,34,79,25,2,74,95,66,67,79,84,37,4,81,73,66,44,44,10,94,8,64,81,41,95,32,41,1,74,99,98,98,72,99,78,19,82,38,17,6,63,5,97,88,95,58,92,54,2,3,22,19,80
62,77,40,28,71,94,60,89,7,40,72,35,30,13,64,3,67,66,58,0,15,15,33,79,84,48,90,37,44,76,96,44,72,24,76,19,52,93,40,39,83,85,14,60,57,35,2,11,26,3,65,29,46,62,2,86,33,12,5,13,16,79,55,91,66,21,68,39,43,11,38,94,24,70,13,96,64,4,96,22,12,19,28,76,58,8,71,94,41,48,1,14,3,87,50,82,7,73,82,98
58,13,72,55,83,57,89,66,42,98,2,42,49,44,9,72,33,24,0,80,21,87,74,96,12,46,91,53,48,1,8,42,53,13,75,42,3,58,62,51,5,1,29,22,65,32,38,17,15,75,8,60,1,90,39,1,28,42,49,17,80,82,47,71,59,20,35,11,42,19,71,6,59,36,31,11,54,20,61,46,50,29,30,14,91,4,51,11,12,2,45,66,84,95,57,40,22,10,77,51
74,92,54,27,41,78,69,5,91,43,12,61,14,81,27,12,88,39,6,31,68,49,39,89,21,61,48,78,92,32,63,4,75,26,55,55,23,10,43,74,36,60,21,18,13,39,47,54,64,80,60,4,59,82,14,27,41,22,34,72,88,18,70,28,49,74,13,12,88,55,28,42,77,25,89,5,57,7,3,72,54,87,37,11,75,29,2,40,43,33,45,10,6,5,67,73,33,64,65,21
84,33,13,77,5,5,42,63,52,95,52,99,22,39,20,30,32,74,37,45,6,30,83,17,68,60,23,27,96,74,60,61,31,16,3,12,78,28,48,94,10,36,66,70,65,51,14,53,43,91,57,70,17,61,62,89,43,45,90,68,94,13,0,51,31,17,15,82,16,43,61,11,10,82,59,71,96,54,87,30,83,19,91,2,91,55,60,89,55,16,33,16,79,70,99,97,34,34,69,83
3,83,83,74,38,33,73,27,20,68,50,36,36,69,84,74,20,98,39,6,99,60,84,77,69,41,3,12,33,69,29,62,45,97,27,13,56,13,77,92,30,74,33,33,11,34,53,52,76,22,35,10,67,99,90,29,4,85,44,61,5,83,68,89,11,79,61,29,33,30,93,37,30,60,32,86,67,96,8,55,6,74,58,14,60,83,23,97,20,2,58,19,60,34,33,28,11,24,50,96
20,84,43,25,25,44,72,50,15,12,32,23,21,87,28,15,5,88,77,27,53,50,78,21,86,29,40,36,6,26,96,84,1,32,74,88,93,0,1,28,75,76,63,57,3,85,76,41,47,29,95,22,35,96,7,47,77,37,35,23,36,22,60,19,51,68,20,97,54,16,92,44,77,78,33,86,79,63,1,57,66,90,57,81,62,16,21,92,61,39,51,78,82,50,30,55,56,1,80,79
65,1,73,17,41,23,71,8,58,59,0,94,97,79,28,65,40,22,39,26,10,38,46,95,13,12,48,74,91,63,9,55,83,42,94,46,53,43,93,0,68,32,38,37,97,68,39,47,41,41,89,92,68,2,79,71,9,25,21,28,97,65,73,77,90,99,66,19,70,47,10,28,3,65,31,17,14,75,35,57,10,38,29,91,51,42,34,49,85,93,97,75,5,78,50,85,36,58,2,11
25,77,52,25,43,39,72,88,62,52,15,1,78,74,77,63,47,50,19,66,52,46,91,34,37,4,66,68,89,82,43,97,97,40,5,71,26,56,76,25,9,83,57,98,12,51,18,6,96,84,31,60,1,8,88,94,70,27,10,16,40,34,34,5,28,87,20,54,50,31,0,11,77,49,96,30,41,25,28,46,44,40,74,56,47,23,47,22,94,62,39,64,26,69,27,63,10,15,83,87
38,89,59,66,47,22,98,30,87,51,6,60,47,22,51,84,58,49,62,86,50,61,37,5,30,44,65,21,95,96,70,49,87,99,70,41,2,83,40,73,9,78,54,87,25,23,32,26,52,14,38,74,25,59,25,9,49,7,77,25,85,24,14,37,30,41,83,53,9,97,76,57,13,26,22,30,82,87,79,0,89,24,89,30,29,11,73,73,62,40,56,69,41,96,71,14,83,13,13,37
65,73,70,35,98,71,5,81,26,96,52,59,52,75,89,72,87,53,49,98,1,1,0,68,31,1,36,95,48,36,47,17,43,53,15,12,75,93,65,19,5,34,27,42,7,46,71,20,17,80,60,33,91,1,46,80,64,41,97,5,23,11,38,25,61,11,70,86,51,49,56,35,40,11,47,21,28,34,41,0,45,6,30,87,81,9,37,53,63,20,37,40,33,20,52,53,15,17,78,71
68,76,96,94,95,31,6,0,21,0,2,68,52,85,48,37,99,61,75,64,59,97,85,42,78,30,62,79,58,21,35,32,2,97,72,81,71,77,95,1,68,44,22,63,8,81,92,62,71,28,19,88,67,4,26,53,7,61,98,18,12,15,83,49,74,30,80,39,45,16,82,28,89,46,89,57,48,63,71,11,69,70,30,74,40,48,53,27,87,4,4,89,11,54,74,13,89,81,74,85
45,99,25,29,38,42,26,52,93,16,5,14,72,61,99,68,88,30,4,15,28,85,43,60,96,18,58,53,25,57,73,16,76,61,91,62,37,3,24,27,93,57,59,14,10,14,67,19,32,45,35,92,38,88,72,27,24,15,40,42,19,99,10,41,28,17,53,23,56,46,97,39,44,37,10,26,67,40,28,82,13,29,71,10,71,31,60,19,79,26,35,38,98,54,11,38,43,38,45,72
67,21,39,15,8,86,70,61,84,71,6,34,6,35,85,54,49,35,10,72,34,40,73,38,39,84,9,64,66,81,12,38,99,82,93,90,26,88,18,23,67,33,73,47,62,26,41,74,6,5,63,85,36,17,58,74,82,14,10,81,40,42,29,88,55,34,31,41,60,20,95,96,2,43,7,5,52,86,2,53,96,36,25,11,44,17,38,62,24,16,87,36,66,66,82,41,40,25,65,56
53,60,33,98,70,31,11,93,65,9,24,83,60,32,55,5,63,99,6,34,43,43,42,16,80,53,53,3,97,37,29,10,95,95,98,77,82,68,8,5,9,91,33,49,4,79,32,25,61,43,46,78,64,21,38,21,58,85,40,25,85,43,1,14,5,33,25,90,17,3,76,47,58,5,65,3,29,14,69,76,78,98,49,14,16,60,76,42,4,81,53,58,44,7,80,72,34,92,37,22
45,57,26,7,70,8,52,70,0,18,60,2,32,34,52,72,11,11,93,97,50,99,96,60,97,11,12,76,0,46,0,8,94,61,13,62,12,47,16,33,57,57,1,49,3,64,79,23,36,34,31,66,62,64,59,98,88,18,85,22,41,82,61,0,13,15,30,66,79,76,38,63,67,23,34,77,51,83,35,32,84,1,32,42,20,90,39,46,24,54,34,2,13,32,4,65,66,32,98,26
